smiles,base_material,dielectric_constant,tg_celsius,density_g_cm3,thickness_nm,applied_voltage,temp_c
c1ccccc1C(F)(F)C(F)(F)OC,PTFE,2.1353471863738656,110.89182573881459,2.190170560969898,4843.846760223726,246.77354240209323,300
ClC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.2099738421041257,77.17077259287012,1.3787458417511447,1796.2249848473646,327.4701672345067,25
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC#N,Polycarbonate,2.955572812859827,146.31266449619716,1.1932342871436339,4031.2517328455797,171.25954991973083,300
CCC(Cl)CC(Cl)C(=O)O,PVC,3.41561533237073,83.98299172777526,1.371573022749027,1629.975379138256,359.04212121506856,200
CCC(F)(F)CC(F)(F)C,PVDF,11.976233303440555,-38.87461361846542,1.7358917601353538,2052.288395294093,215.027649473535,200
NCC(F)(F)CC(F)(F)C,PVDF,12.097526578523281,-30.047385602067898,1.7335290446643221,1924.149432379844,170.9713033674536,300
CCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.454002643378673,95.9057272778751,1.00685795025354,2076.361170964401,99.9601280059163,25
CC(=O)CCCCCC(=O)NC#N,Nylon-6,3.480246082346265,43.595522500729764,1.0956187229346706,3794.6821564066468,480.0306986513451,100
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.402445974457489,103.57334943511742,1.0064092501267623,1014.3250142849779,434.9713740367876,100
CCCC(C)CC(C)C,PP,2.2248256849589834,-6.222037676816836,0.8543615874514211,3203.373662907413,307.76763922585707,200
CCC(Cl)CC(Cl)CCC,PVC,3.541288168956867,75.02607426993141,1.4388119480852815,1700.012174259752,66.7018374237525,300
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,2.9855059678407985,108.49774394355458,1.2040847285109033,3256.5115496006965,180.77039151552304,100
CC(=O)CC(F)(F)CC(F)(F)C#N,PVDF,11.978591108460659,-31.281266085864253,1.7758898648762604,977.9215466337951,358.18596178850873,200
CCCCCCCCC(=O)NC(=O)O,Nylon-6,3.500186059312575,48.90266778342422,1.0904135510617494,4108.87963333064,247.19949393802335,25
CC(=O)CC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.4629783292183234,102.76822007354343,1.031085510163137,2406.688866442729,197.5548306553386,25
CCCCCCCCC(=O)O,PE,2.181677241093547,-120.08412020487317,0.959197726483531,690.2612380774685,95.85567239195596,25
FC(F)(F)CCCCCC(=O)NOC,Nylon-6,3.5085440603806917,44.552785878777584,1.1722792464785377,1903.3361230650444,76.88010444617976,300
CCCCC(F)(F)CC(F)(F)CC,PVDF,12.02785889511217,-38.7904239969885,1.7703497485410653,1849.6325450047511,114.89993552063486,25
FC(F)(F)CC(F)(F)CC(F)(F)CC,PVDF,11.949873379407869,-34.871273924114924,1.7809004312658114,1559.169659819576,119.1635569912779,25
NCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.935842399825736,-32.57742445563715,1.7517127934455654,956.0712030681173,302.9858956849722,200
FC(F)(F)CC(C)CC(C)OC,PP,2.2415134723405905,-8.147684573233425,0.9042626285410644,739.4406594115208,263.99304788237464,300
NCC(C)CC(C)C(F)(F)F,PP,2.217486716194908,-8.249320634127475,0.9497740894767078,3497.300484736522,183.78168569801213,25
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,3.0168245816711603,104.26664497690679,1.1586823804690638,1764.8191900720606,32.36883880115643,300
CC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.2169508598346717,78.19647308489827,1.337264829604975,3479.178636827371,434.9323246365079,300
CC(=O)C(F)(F)C(F)(F)C,PTFE,2.14365944219249,110.44263899523945,2.2064116239351743,2374.2542528952854,334.1797824537834,300
NCC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.5006121286629988,100.72426951861073,1.0427574821486092,1379.4173220627035,367.69741889406936,200
FC(F)(F)CC(Cl)CC(Cl)OC,PVC,3.5791723861836724,80.42275238680135,1.3888574802578133,1366.6913761187159,217.988746425274,25
CCCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.5827458580941527,102.79127463107744,1.0159044111080398,1775.9986749958396,151.5785080658317,200
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)C,Polystyrene,2.5743500905739656,104.86872893909113,1.0048105750763476,2140.9720650403215,70.14422822232783,100
CCCC(F)(F)CC(F)(F)OC,PVDF,11.90773453574719,-37.9699044756976,1.8273534617684501,743.9994825328661,283.7726217481921,25
FC(F)(F)CCCCCC(=O)NCC,Nylon-6,3.4400053658436813,48.06323103626537,1.0960415613314867,3069.335429675464,73.45012011192131,25
CCCCC(C)CC(C)C(F)(F)F,PP,2.259830715241037,-12.160119795300533,0.9021580864921556,2213.2008988783955,220.55413683276976,100
ClCC(c1ccccc1)CC(c1ccccc1)Cl,Polystyrene,2.5370457985827795,104.13801388763733,1.0825249368528742,2458.091308887888,470.0490908869204,100
ClCC(Cl)CC(Cl)CCC,PVC,3.535632735217072,79.8330766584542,1.4379326331168434,3860.1799845532446,191.15326969422546,25
ClC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.286889461255126,72.7939087406148,1.350797411710814,2403.1812584732525,260.1247296047608,300
ClCC(F)(F)CC(F)(F)CC,PVDF,12.050618358515544,-35.31558304894344,1.827981324224745,1873.5374294228973,310.7299800287923,300
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,3.0806689327867143,102.75548704361549,1.1890454777441044,4244.240541009791,316.4648560075868,25
CCCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.935509496703729,100.48894080383468,1.1726866088965353,1150.256261717888,181.1699983364951,300
CCCC(Cl)CC(Cl)C#N,PVC,3.4636718597776794,80.18362486556039,1.3511640787978418,2287.6440446893066,339.5664455231654,100
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC,Polycarbonate,2.900598905348477,141.7717883376349,1.1516713749819834,4217.6769651608265,173.67519127679694,100
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.817681434788759,144.1309861672132,1.2375209418767654,1983.3532035658477,81.15358701716907,300
ClCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.466652935109915,99.55947637676371,1.0604107837475079,3920.0007661428267,281.234895547152,300
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,2.9943774328043866,106.75996706848301,1.2161693057130312,1141.7141134503192,35.950917213428895,300
CCC(Cl)CC(Cl)OC,PVC,3.5524600636553316,82.40648457891945,1.3704471653492045,1840.2224729755944,217.91922534296032,200
CC(=O)CCCCCC(=O)NC,Nylon-6,3.502374199747942,48.92138717384155,1.1330901746885917,1007.729195049775,283.0262875534017,25
CC(=O)CCCCCC(=O)NCl,Nylon-6,3.496245423946639,44.0498263995507,1.118354435474628,2732.860583932622,225.39845510559394,100
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.2906098328471414,71.39537053058663,1.3907028371940398,4167.335203905644,222.85083750178063,25
COOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.8732865434125654,142.35014425883858,1.2136219720518517,550.5038665898838,470.9870729653923,100
CC(=O)CC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.585885515882852,97.11414495019828,1.075497423515622,1288.2551320691277,431.13214089281547,25
c1ccccc1CCCCCC(=O)NCl,Nylon-6,3.5286073358646664,51.61022697004997,1.1165347218012682,2294.1852824229863,325.022943745116,300
CCCC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.2759861031636066,73.58556133502104,1.3413200511593866,2084.839843017233,299.25850230295583,100
NCCCCCC(=O)NCl,Nylon-6,3.403985344101535,49.640688484967896,1.1875148825583497,3816.5730812824604,443.8281514915423,200
ClCC(F)(F)CC(F)(F)OC,PVDF,11.979219347771888,-30.37206123439664,1.808871847119133,1870.481603295516,383.0157228430317,100
CCCCCCC(=O)NOC,Nylon-6,3.4294890707953893,47.78232261929408,1.1009716118827892,937.1703814996652,228.75684783582338,300
CCCC(Cl)CC(Cl)OC,PVC,3.539484719623996,79.72269791762875,1.3577410439441002,2956.56867363731,13.06836949186785,25
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.9840096995744227,149.1481914247984,1.2258335971520418,3222.6183612221616,174.97484177545118,300
CCCCC(C)CC(C)CC,PP,2.1760341793272846,-5.423449301878513,0.8911698381419708,1675.2070627941382,407.33881905353144,200
CCCCCCCCC#N,PE,2.2182224486793563,-121.10917243441858,0.8780344932638627,3117.6486644576503,278.62067959416834,300
CCCC(F)(F)C(F)(F)C(F)(F)F,PTFE,2.067765369260149,118.7786594449677,2.20408792706384,3675.978054049519,192.34948497409752,200
CCCCCCC(=O)NC(=O)O,Nylon-6,3.458203682029801,49.702452868778195,1.1782918462976348,4224.71763389809,449.4019758053897,100
CCCCC(F)(F)CC(F)(F)C(=O)O,PVDF,12.005081766876403,-33.33226199440655,1.7940910860495283,1454.5778644494858,446.1596463561751,300
CCCCCCCCC,PE,2.230774615246788,-123.63632738607433,0.9274479665070098,1240.217174781606,403.4617475144091,25
NCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.5756372878775546,102.17571660347483,1.044159603034819,3921.615823150847,61.51882061267273,25
COCCCCCCCC,PE,2.2481702881982413,-122.77066469297903,0.9465034109100658,1364.250125184843,245.52761964730755,100
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)CC,PMMA,2.9658678925014956,108.45975387138338,1.1645890550244609,4728.345545779234,254.78729093711564,300
ClC(F)(F)C(F)(F)CCC,PTFE,2.126183569969649,111.20832284601649,2.205017259952018,1878.3269510040188,260.85293613790554,25
COCC(C)CC(C)OC,PP,2.187318581381432,-9.211024736555286,0.8503120386657257,4268.93720829158,257.63950490217917,200
c1ccccc1Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.9971533002302557,141.89875435737505,1.2480927438747642,722.7569800338433,117.1631020581578,200
CCC(F)(F)CC(F)(F)C(=O)O,PVDF,11.987881189005376,-31.71757641694645,1.7345189341169458,4159.983398205841,145.35359941623076,100
ClCCCCCC,PE,2.115540491965501,-116.01324963029224,0.9699939601629973,2362.846692380056,483.446975303294,300
CCCC(F)(F)C(F)(F)C#N,PTFE,2.148206089050542,114.35782019923016,2.215710299282613,3783.2210021705837,97.88187935898999,100
COC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.3484739036897304,77.42311425277286,1.339932036043537,2886.870456883372,284.5471759493606,100
c1ccccc1C(F)(F)C(F)(F)CC,PTFE,2.142174243714883,119.83736649268432,2.19237410145613,2543.1570249463484,212.31607027008906,200
CCCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.9212615048881334,141.82302335159068,1.2162848487150169,816.4082495602494,317.30676403708077,25
CCCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.5783697198823377,95.80065001580377,1.0006744546903077,1797.3787630550023,147.2876407900399,300
CC(=O)CC(C)CC(C)CCC,PP,2.1751586121962205,-8.876868378804108,0.8657755683409941,518.6464963757305,269.01270180468345,100
COCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.96359091177285,-35.335934918174345,1.774070710889455,1242.8582465563254,353.9464398240859,25
COCCCCCC,PE,2.2519974097348756,-115.28955944694417,0.877837481921876,1265.2905441251974,200.57959640316636,200
FC(F)(F)CCCCCC#N,PE,2.2471698768016832,-115.99793855909401,0.9554334636441927,1173.587077581737,407.0838474282176,300
NC(=O)c1ccc(cc1)C(=O)OCCOCC,PET,3.270549899562867,71.84533672654487,1.4061327776365442,509.7186743870428,412.6078653028322,100
CC(F)(F)C(F)(F)C#N,PTFE,2.0664575830939635,116.72390297500702,2.1621570445025458,3197.251107913854,403.2435408312006,25
CCC(c1ccccc1)CC(c1ccccc1)C(=O)O,Polystyrene,2.4724188642693545,95.37346466096375,1.0010416138765106,2986.2228911598672,62.2178420829809,200
ClC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.328052515849654,71.83267893168687,1.4176525197225804,4349.343799404387,11.886259910055957,300
CCCCC(F)(F)CC(F)(F)C#N,PVDF,11.935190112785433,-35.279239304800946,1.771594277628896,4536.917125630112,373.77585299573775,300
CC(F)(F)C(F)(F)CCC,PTFE,2.1659767369829708,118.66936625699229,2.1730563813923163,2254.6929578645895,334.9403299686857,100
c1ccccc1CC(Cl)CC(Cl)OC,PVC,3.59977041584506,75.68082178891376,1.3801972803150662,2302.314657370604,194.78657179621592,100
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.8237278827843553,145.6721062505604,1.1568487585783789,4926.120202240609,495.4982884226281,100
CCC(=O)c1ccc(cc1)C(=O)OCCOCl,PET,3.292690375846401,76.76242434190523,1.3378100787450413,3320.1636014087185,439.395855599422,200
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C,PMMA,2.9875182799993723,105.58245522061189,1.2032346513510652,1482.1129182670552,204.88791077963216,200
CCC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.220040263226204,75.04981627049023,1.3495668810456325,2078.928167937619,169.79250799513488,300
c1ccccc1CC(Cl)CC(Cl)OC,PVC,3.569572543460918,75.05090379301485,1.4027812419974461,2614.0792837432173,324.779593895186,200
CCC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.31625822157008,74.11473114627655,1.4198896655782542,1029.3502266659586,32.58629688210627,200
NCC(F)(F)CC(F)(F)Cl,PVDF,11.979851065017629,-39.52331558172465,1.7830589913688866,2850.8337592193006,393.1242353711119,200
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,3.0928153159847915,103.46804525116721,1.1592607060770235,2074.4621590002052,20.888524140615317,100
CCCC(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.290745653386992,79.86249531412678,1.3417685482540673,4881.374531406086,10.076643172611666,100
FC(F)(F)Oc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.8602947706416075,140.6466557691101,1.2197905745553728,1457.126237856497,480.78672100153483,200
COCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.54394488183495,101.08380337476879,1.0450122664110506,2914.4897686370905,121.87660931697589,100
CCCC(Cl)CC(Cl)Cl,PVC,3.41066504118082,81.29675369223847,1.3712019556260613,559.9503811355366,121.86163041475746,25
NCCCCCOC,PE,2.2676178208594457,-116.02705378788984,0.930949856191327,3748.9608113154554,101.88124119618288,300
CCCC(c1ccccc1)CC(c1ccccc1)CC,Polystyrene,2.503842797085646,104.16524483686615,1.0164648037691106,3444.4765413863047,11.714889177250807,25
c1ccccc1C(F)(F)C(F)(F)C(=O)O,PTFE,2.0598575549676768,117.3101687270115,2.2074613493582738,3387.269474561447,57.75456535234663,25
CCC(F)(F)C(F)(F)C(F)(F)F,PTFE,2.036049200297704,110.3082195511443,2.1713877538641446,3757.897501185679,376.0215865237025,100
CC(=O)CC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.4909651763964398,97.7870752109235,1.0850411756058145,2613.7669033557177,335.4154898110875,200
CC(=O)CCCCCC(=O)NOC,Nylon-6,3.587347541124181,50.0427312775845,1.1046742136386063,4327.843801148768,243.1317978856014,300
CCCCC(Cl)CC(Cl)CCC,PVC,3.5925909286320725,83.11063985156505,1.3917591459103082,4833.201312399155,321.2234442433121,200
CCCCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,3.090868690194572,100.8296482179853,1.1911831248828768,1689.727126410605,366.81760374842645,300
ClCCCCCCl,PE,2.2239322706380764,-121.31929281962783,0.9569884922111495,3437.70650054544,110.45063262437925,25
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,2.937351539361552,104.50218361930308,1.1999293487978138,3813.3951271950136,399.5205943038919,300
COC(F)(F)C(F)(F)C(=O)O,PTFE,2.1343815128276775,113.52802582713898,2.1609842697625457,2054.131905965256,408.3001058952346,100
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,2.9536428266452632,106.18936684822901,1.2204936505321196,901.1084811471029,323.4675893949476,300
CCCCC(c1ccccc1)CC(c1ccccc1)C(F)(F)F,Polystyrene,2.5346638899944067,104.7166280481577,1.0490100388016868,3083.225075205903,295.060537332875,200
c1ccccc1CC(F)(F)CC(F)(F)Cl,PVDF,12.033256735518973,-30.67670802587302,1.758282347235876,1651.9011156653635,278.39033427285636,200
CCCC(Cl)CC(Cl)C(F)(F)F,PVC,3.547276992113763,76.2089335317102,1.4008747840231035,3126.253186893659,380.21353161606544,300
FC(F)(F)CC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.90276559145786,-33.83815308868873,1.823865909049764,1949.9362437384607,310.7244681468024,300
FC(F)(F)CC(C)CC(C)CCC,PP,2.145677711224959,-6.626260373202895,0.9068624326002361,3566.2088608087856,421.1808347111121,25
CC(=O)CC(Cl)CC(Cl)C(=O)O,PVC,3.4209203391693856,81.36570976332413,1.4083710604829218,2630.3635922993344,201.1117639218497,100
c1ccccc1C(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.228791494347774,77.52391418572823,1.3321755864267038,4059.4299912050546,171.84048441047622,25
FC(F)(F)CC(C)CC(C)CCC,PP,2.272635871217797,-6.817790962279865,0.874443704321259,1120.0723225030454,71.63132684938907,100
ClCC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.5305646590695323,101.167364287579,1.0684272683044849,3220.509212048716,188.58692221724746,100
NCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.9288137294506793,102.72062344497952,1.18766895104153,3727.7654448538988,311.8144282341342,25
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,2.9985912077235213,101.46970719802141,1.1842099791806595,1131.7299037128082,460.79481740563466,25
NCC(Cl)CC(Cl)C,PVC,3.4827635397381216,75.21256619829872,1.3636328778047733,4549.367505447949,266.60167960548824,200
CCCCCCCCOC,PE,2.152635059011005,-115.02757118193097,0.8899219777330659,3331.7288119419118,215.83541053939814,100
CCC(F)(F)CC(F)(F)CC,PVDF,12.027255988784026,-31.618085410535798,1.744196665473547,1453.4594391475398,111.0205852608082,100
CCC(F)(F)CC(F)(F)Cl,PVDF,12.057738181688222,-31.911431052536237,1.7437541632539442,4018.331947533494,68.33076702136708,25
CC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.228003083072374,75.0576954345438,1.340959360589955,4283.842849165151,358.9616357693416,300
CCC(F)(F)C(F)(F)C,PTFE,2.1760922663916333,113.77217289618058,2.180864231183791,2279.8820574828947,213.60145726962904,100
NC(F)(F)C(F)(F)CC,PTFE,2.1830622007066505,119.97652691409607,2.197538549767461,3199.039360527457,56.420303351923735,300
CCCCCCCC,PE,2.1498115985221107,-122.00037306717397,0.9590021749971356,2591.5515759417112,173.77861815806185,25
CC(=O)CC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.5650178712402534,95.54775407221649,1.006395678577256,4431.493099979996,260.7970266425066,100
CC(=O)CC(F)(F)CC(F)(F)C(=O)O,PVDF,12.075390372631418,-31.599915478730722,1.750965938763519,3930.1589378625677,377.1046657716105,25
CC(=O)CC(C)CC(C)C(=O)O,PP,2.131975915215765,-8.673899121964691,0.9049952270217335,4601.122033846093,339.55384454623277,300
NOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(=O)O,Polycarbonate,2.8229198800135666,145.3653733890258,1.237801884423756,1386.6546123794587,182.38599339877683,200
COc1ccc(cc1)C(C)(C)c2ccc(cc2)OOC,Polycarbonate,2.8148615465480376,148.65186701566074,1.2017258199257748,1242.1561814099182,260.6420228290691,100
FC(F)(F)CC(F)(F)CC(F)(F)C(=O)O,PVDF,12.017159497526574,-37.61242519907829,1.7505044781481602,1495.4840248114035,429.8150147211382,300
FC(F)(F)C(=O)c1ccc(cc1)C(=O)OCCOC(=O)O,PET,3.215219748817872,78.10906348906796,1.354418354564322,3390.0148893509395,301.9160520568599,200
CCCCCCCCC(=O)NCCC,Nylon-6,3.4792668541489706,43.18747289342039,1.1834826330410884,916.6043064252078,289.0636674235153,200
COC(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.2012318749754214,73.22829727445381,1.3678341173076967,4330.301439242158,19.99244746098646,100
FC(F)(F)CC(Cl)CC(Cl)C(=O)O,PVC,3.4417297077066373,84.37777905116589,1.4360659418211663,3813.1274813289074,375.1762401711277,200
c1ccccc1CC(Cl)CC(Cl)C(=O)O,PVC,3.5637296322315333,78.4797843524002,1.3777262246062434,4596.061166785061,430.9840835173914,100
CCCC(=O)c1ccc(cc1)C(=O)OCCOC#N,PET,3.289021626383181,76.45530939968597,1.3919992928187919,4940.044857697849,110.4359967572025,100
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(F)(F)F,PMMA,2.9334935248727207,106.1638483630888,1.1491566827913102,4327.75309034446,191.34955279413518,25
NCCCCCCC,PE,2.223360591500201,-121.76054122179299,0.934512142751003,4332.781657271961,240.4770018168687,300
CCCC(c1ccccc1)CC(c1ccccc1)C#N,Polystyrene,2.4523813051114205,103.84969372633408,1.0359077518060864,4870.135713841503,336.3453557076511,300
CCCCCCCC(=O)O,PE,2.242762511368669,-117.83511600747924,0.9596696543365201,3879.9006486876524,443.71650009347206,200
FC(F)(F)CC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.948375218122207,-33.70585309886268,1.826298585409645,857.5158708441263,454.07273718075936,300
CC(=O)CCCCCC(=O)NC(=O)O,Nylon-6,3.4538802566348985,44.970788437034045,1.0956423573903575,700.8398956158665,64.4572096995127,25
c1ccccc1C(F)(F)C(F)(F)C,PTFE,2.004372214041373,113.11288173470122,2.2278495804980634,1777.6442720941313,265.1555723370917,200
FC(F)(F)C(F)(F)C(F)(F)Cl,PTFE,2.1662714286115263,118.18698461898417,2.1602339023355617,1207.721075493503,67.31385468647804,25
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)OC,PMMA,2.97069829815755,101.9144416943463,1.165667737564811,4200.401395681586,115.5843761445248,25
CCC(Cl)CC(Cl)C#N,PVC,3.5035808294435316,84.57756213206764,1.4468774151568338,3482.2703687823723,43.871848304865594,300
CCC(C)CC(C)CCC,PP,2.2353762898036247,-13.906426471347883,0.9108433248084891,2475.8698726840776,320.77503848659137,100
c1ccccc1CC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.4681636526253086,96.00386001799446,1.0994020291754798,4414.567822587653,328.0670517144563,25
CCCCCCCCCl,PE,2.11855179390074,-119.22304140348656,0.9264780871426022,1664.9583352399493,286.0996546751166,300
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)OC,PMMA,3.0935663488637353,107.75507788586768,1.2089022810291183,4201.739472291876,281.86546248313743,100
NC(F)(F)C(F)(F)CCC,PTFE,2.175509221410219,111.70534538097183,2.24950261932071,2229.1759500752682,465.63901313837795,100
CC(=O)C(F)(F)C(F)(F)C#N,PTFE,2.146094988778708,119.60246573421213,2.230724769116377,1932.727704892071,243.06007708577334,300
CC(=O)CC(Cl)CC(Cl)C(F)(F)F,PVC,3.422701986085436,82.07715693902236,1.3706819724707842,2885.5943142504693,86.81301900446594,300
FC(F)(F)C(F)(F)C(F)(F)C#N,PTFE,2.0712627262135643,118.37053308870598,2.2000554620619175,4857.464609265655,177.05598784454588,200
COC(F)(F)C(F)(F)CC,PTFE,2.050942165277249,111.93032772945264,2.173057219822558,4834.848553991356,465.96470086188765,25
NCC(Cl)CC(Cl)CC,PVC,3.4551451568651914,75.9627577346113,1.37089403150007,4390.338181964404,71.57946774459197,300
FC(F)(F)CC(C)(C(=O)OC)CC(C)(C(=O)OC)Cl,PMMA,2.941910404387004,107.35230918279547,1.1952132932442854,1948.9907875712415,285.68667398044255,200
CCC(F)(F)C(F)(F)Cl,PTFE,2.129296039473225,115.18222617854028,2.21763824133039,4869.527488202983,389.2248720827747,100
CCCC(F)(F)CC(F)(F)Cl,PVDF,11.904451336584549,-33.16517001103417,1.8046740241316725,1586.7022859664191,320.2432967026456,100
CC(=O)C(F)(F)C(F)(F)C(F)(F)F,PTFE,2.1457572564435807,116.17499755134045,2.163891230009902,1517.294730318099,119.55625556367995,100
CCCCC(F)(F)CC(F)(F)C(F)(F)F,PVDF,11.921811484490108,-30.514302820839497,1.8081648636547916,3122.535941176932,372.61735329647064,100
COCCCCCC(=O)NC,Nylon-6,3.5237882019619424,49.70538604039347,1.1510721647767586,1984.2768262679765,303.98157566077236,25
ClC(=O)c1ccc(cc1)C(=O)OCCOC(F)(F)F,PET,3.332552641137457,75.79691212660492,1.417849686509115,3146.529204045364,130.7726157974197,25
CCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,2.9961294479197695,102.43202390676412,1.1897892673112291,1617.1830700076653,34.32188222952229,200
ClCC(Cl)CC(Cl)C#N,PVC,3.5175095052979164,80.6572101955593,1.4285200965212193,2921.628904034718,430.32333432287356,25
c1ccccc1CCCCCCl,PE,2.1732572338625316,-115.38141184986878,0.8936489423127895,4038.2717899402924,115.00754935997689,300
COCC(Cl)CC(Cl)CC,PVC,3.5715498870223756,76.19019097056635,1.440824829538627,2945.1682729057443,363.5627263249338,300
ClOc1ccc(cc1)C(C)(C)c2ccc(cc2)OCCC,Polycarbonate,2.9660825184988533,142.2246381425166,1.2071884088995735,3092.885340075261,112.8303362413671,25
NCC(F)(F)CC(F)(F)C(=O)O,PVDF,12.073029947312943,-36.47297654477891,1.8030719660595156,2046.804193975779,375.5867191828197,200
NCCCCCC(=O)O,PE,2.2193064787256587,-117.00181453995728,0.8926457186357587,3367.280099012356,299.74612752149505,25
c1ccccc1C(F)(F)C(F)(F)C(F)(F)F,PTFE,2.0867384540852165,117.45527249833663,2.2344134775639963,664.508157895137,138.41381888933498,300
CCOc1ccc(cc1)C(C)(C)c2ccc(cc2)OC(F)(F)F,Polycarbonate,2.965896070225543,142.39344117716706,1.1827102936057383,3665.4134711076968,473.07374160142655,200
CC(=O)C(=O)c1ccc(cc1)C(=O)OCCOC,PET,3.377609294471055,77.685760152685,1.3441364601365036,1277.1065755094246,438.7017462308349,300
FC(F)(F)CCCCCOC,PE,2.1617882312273404,-122.77852392366287,0.933778182227878,3084.642983337644,199.64764384978315,25
FC(F)(F)C(F)(F)C(F)(F)CCC,PTFE,2.1071852400768316,118.43052358763234,2.2024985096494833,1249.7150539061354,374.36585028421115,100
ClCC(c1ccccc1)CC(c1ccccc1)CCC,Polystyrene,2.4316468297207425,103.51574281463238,1.0268751018957507,3554.3060916937084,263.2053988430632,300
ClCC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,3.089951328644134,109.27837363675101,1.217545201597873,4728.607757765559,170.24877340359717,25
NC(F)(F)C(F)(F)C,PTFE,2.0964978823180305,115.72656201685987,2.231696900110741,524.0635989598488,24.150623487148376,300
c1ccccc1CC(C)(C(=O)OC)CC(C)(C(=O)OC)CCC,PMMA,3.0133975931302985,108.04477183448182,1.22734270513747,3546.8292644046,289.5645974934964,100
NCC(c1ccccc1)CC(c1ccccc1)OC,Polystyrene,2.557650574790406,104.73544677582458,1.0683898124766278,2435.2205613650012,15.992864021312556,200
COCCCCCC(=O)NC,Nylon-6,3.446241859600276,46.28805288138521,1.180789102243372,1007.6300343525836,145.02068192771964,25
COCC(C)(C(=O)OC)CC(C)(C(=O)OC)C(=O)O,PMMA,3.070022041874643,101.60792684086253,1.1979730272303197,2903.929036898005,133.3283473837778,25
