Material_Type,Temperature_C,Thickness_um,Dielectric_Constant,Dissipation_Factor,Theoretical_Breakdown_Strength_MVm
Polymer_Blend,155.0464560094675,7.7529521156831205,7.739228443241682,0.02134468431795355,119.59825199453903
Polymer_Blend,106.65835018103769,14.795657293375955,9.54638717796522,0.031805532337805635,110.0690237695618
Nanocomposite,155.37038619462024,2.7750890833428756,6.222177672551016,0.04581190941820633,160.93071134324515
Nanocomposite,174.8369309934364,10.1537158097666,6.3202335380855015,0.002773055079113332,150.3672064189417
Polymer_Blend,131.718926408033,4.6689470948245315,5.688268544782496,0.012939389614550403,177.04275214147276
Polymer_Blend,125.97051869107489,8.855305661502475,4.607121147149142,0.010492081171698458,151.74805767043284
Alloy,176.26248270362754,12.136630033237743,5.805240247399337,0.025612426025995397,91.3544522046781
Nanocomposite,187.88563534413157,5.207448441191103,6.822460258134075,0.022055339545114832,134.59886869401552
Alloy,135.98768782817874,7.113674104280931,9.887932577365275,0.03672284356718924,180.02935222372895
Polymer_Blend,188.10842116843196,14.359984965645188,9.502116474545794,0.012878379714698327,46.532357495687855
Polymer_Blend,235.05099458114424,11.899249590364024,8.897223666344974,0.03013041992173817,84.86686401264298
Alloy,170.9759887032031,9.445401398653862,9.113044285638868,0.04430900591639801,87.9888738176812
Polymer_Blend,228.6085254380772,4.885966041487317,5.742793466336344,0.04562320925599693,171.70738627247022
Alloy,239.09071667999777,7.52897068720858,7.2595546174197185,0.04798044563152653,173.4696131822445
Polymer_Blend,113.85910434056285,12.062797147648995,9.160533783489713,0.038889796451919444,81.42379599396178
Alloy,114.37173694851955,12.66706001542969,5.1436061199308245,0.04539340740668684,169.6311927729862
Polymer_Blend,171.40662743314022,5.179880575851186,9.69409982676375,0.012492012727278439,235.48944298354238
Alloy,188.2153666476554,10.60678273542125,5.326288496553464,0.010681466273173373,128.8862891186459
Polymer_Blend,163.8825196697544,3.235038897604199,6.808661323145725,0.0013179161052457964,132.6038869070528
Alloy,148.96761556262544,2.3017599968560374,7.6784377061789755,0.03563537351402582,318.4603812380178
Polymer_Blend,196.14911741892337,9.132761004629277,9.604736104607507,0.046935892202873475,160.10819313057817
Alloy,100.31222685248804,4.916938105645573,3.9569301924181284,0.010159831907042144,150.07700333462535
Alloy,245.21099212956136,3.025856406147727,7.969047825909138,0.032210235195917064,279.63400553049945
Alloy,134.81186322820332,11.48776806763799,6.1665246891526575,0.037576528201867104,169.05950194522293
Alloy,237.56481528745107,8.473669648740385,4.1484571249651285,0.04645309752225477,69.29748617115531
Alloy,116.3522116801759,12.351601142459856,8.212854718371124,0.03269615097684386,147.98042315192396
Nanocomposite,135.71307730668588,10.63127511584724,6.4177782413907725,0.048544392904688864,141.41757421903264
Polymer_Blend,135.23105516312506,11.48746421890137,7.287790565197406,0.017888983909614842,134.58554814561492
Nanocomposite,249.42293563009693,5.995687556846698,4.583208548623208,0.018146498154798976,117.89945099735787
Polymer_Blend,100.69008185888266,5.422585733882073,5.85019161462084,0.027607612990702936,138.12359875901709
Polymer_Blend,195.94573139552438,9.811373597238397,6.9388340079045365,0.019791592174679448,133.650463381018
Polymer_Blend,230.45298715912793,4.601067825175097,5.239286514158752,0.0010698606860890987,99.86078690794288
Polymer_Blend,200.8410481037105,12.600357503216275,3.5869803187816105,0.03685682922926238,91.2645089464893
Alloy,154.41007273254164,8.7979621966651,9.693123938522433,0.03783413503244569,184.59154786189922
Alloy,243.74640440544025,4.950869120520893,6.091740320340939,0.037601755629651755,64.08722305764435
Alloy,234.02811318835614,10.12718702028881,7.871362962301604,0.017906012663912865,114.39712246125093
Alloy,165.09323803742768,14.28546455608703,5.288377548448465,0.026592184192247428,126.7331549737812
Polymer_Blend,185.99927389167453,3.067231445680063,4.841054112205731,0.018638702390656806,149.1616539445086
Polymer_Blend,245.12787817078612,3.4214876950755384,5.257314387737,0.0017857836015016428,185.38994036099305
Polymer_Blend,247.3840542889705,12.969908909223419,5.273573150285198,0.02855999812229952,69.60603647230707
Polymer_Blend,167.47349135769284,3.4247190693693565,6.353440927535629,0.007064272638116541,185.3477073422115
Polymer_Blend,227.10250422146328,2.5118798015888415,6.347758959850905,0.00492202488048059,164.1996252615138
Polymer_Blend,145.29703404309043,6.523097553604147,5.977230527062973,0.038019454366142576,97.85982635557026
Alloy,155.7719309395997,8.067176503980768,3.0782862793395047,0.0014658039184871755,85.95658710356027
Alloy,124.72328244853394,9.402777676978967,5.968603828004249,0.04799141373682758,83.54473841338796
Nanocomposite,131.37768891650956,8.594903023335249,3.352831203365212,0.02624751284151627,149.14655809649827
Nanocomposite,198.53099533890384,13.871399314555475,3.0090862903661213,0.049167805104601274,91.91117095706939
Alloy,176.61724270106214,11.992685305091285,9.461165738729342,0.003841881051162713,61.47671054127324
Polymer_Blend,134.66977909384042,14.78953332620224,6.839600105181634,0.02959294789442975,73.8940853403924
Alloy,160.43644245424787,8.19392050192919,7.275920464996674,0.01811702476281965,148.62914673210616
Alloy,155.97751897955226,3.096284927909326,5.21434936266691,0.042330642147900006,304.3026504296559
Polymer_Blend,248.10403068030013,14.42189835825737,9.271847135318914,0.018699914026480028,120.44279719296672
Polymer_Blend,228.0348755817069,2.0534711006582658,7.103443916637324,0.013763891373810105,101.84580255980319
Nanocomposite,158.19495000757365,12.089248179907628,8.1533589561887,0.043020103227895755,174.9926122633427
Polymer_Blend,237.08748683440496,2.406666400031833,4.948499752221711,0.01935800149100979,345.1396415308124
Alloy,151.39530874422567,11.895784478471299,9.680095046553003,0.001824832673167512,95.20886858825361
Alloy,200.18522691022892,14.193206218024704,8.56369032126652,0.020124165941127356,92.16190075175749
Polymer_Blend,244.99749950231688,7.060383865303609,8.831587704116348,0.03307159118153616,93.68747766151893
Polymer_Blend,158.54182959828285,5.13254306585633,3.377554139406034,0.013463617401512713,260.7853914561419
Polymer_Blend,201.98274476574005,4.941628982653801,4.167705662969756,0.022167392028832708,128.15550601903934
Polymer_Blend,144.38857165939498,8.392329373952643,4.2850127974686165,0.0037790417758290507,202.12498936323254
Polymer_Blend,139.9468473396962,4.22153146483829,4.167273785974969,0.029816546784183905,152.54866255430557
Nanocomposite,186.1234999647328,10.748007198576257,8.843265296834304,0.0380584512691593,83.31261966426023
Polymer_Blend,246.88968970498274,6.788580647348874,2.255078361668737,0.021252315508654404,177.61202385265702
Alloy,167.9700773080255,6.200423401242367,2.6087999118461944,0.021591399007271545,169.7708231041391
Polymer_Blend,240.6455455474871,7.996712491333942,4.19131896503923,0.005325842430660905,130.01322386090618
Nanocomposite,237.15452803671425,9.053637531716774,3.598983797195549,0.010895102361087147,98.46012785791133
Polymer_Blend,138.0643918517492,3.8450934093643454,3.854876911062787,0.008579089853267722,279.43700097206965
Polymer_Blend,160.27291106264911,11.200923729358964,8.3835455140264,0.02460270066441536,112.9205834752542
Nanocomposite,196.49537177412748,13.47831229876924,6.505012751136375,0.026933521506586757,85.45875897626455
Nanocomposite,177.70688266170873,5.6138299106153635,2.046165290343744,0.04749806643292875,148.27276377493305
Polymer_Blend,114.39377947947615,4.345081723783302,5.434582125633562,0.0045883437095844614,201.5584560588075
Nanocomposite,249.05470451907374,11.886570508347827,5.2630794148028714,0.03039353068459731,61.47820618652539
Polymer_Blend,212.898100181692,4.386042408953443,2.9115621555563482,0.026798427839083826,155.08341441460507
Polymer_Blend,165.65410573370676,2.536317084718436,7.409134308811657,0.02629542179885563,168.7587968158759
Polymer_Blend,192.72528244994368,10.050161864976126,7.616777507035929,0.0437848050817585,63.53026752761129
Polymer_Blend,113.13592258993452,5.116768411969553,7.7671457524167815,0.011071385064078839,290.35195373449994
Alloy,174.2952480534415,4.233535316071276,7.827767564468736,0.0029978904427272017,115.93671777721767
Polymer_Blend,239.62486237262317,14.760835642288582,2.0004226154583744,0.033941303874075436,41.55139616352785
Polymer_Blend,234.49014370824673,5.79424478419646,9.631366430773777,0.017912715742663027,159.94415006592797
Alloy,150.60712682247186,13.744762772801964,8.513670136437305,0.001861905894413705,77.70080521702198
Alloy,179.70517957320084,4.316843956551856,9.231853572714282,0.013317326357230277,157.78778211779752
Polymer_Blend,204.60752861314702,12.646702716811657,2.125146362459473,0.01615701193662378,63.22118105860778
Alloy,151.0013900361858,8.526245349630265,9.470870366285915,0.031225080462427862,102.1604910122706
Polymer_Blend,109.73188271409077,3.0217319985079385,8.478308229504837,0.009456703908414334,315.05390399484645
Alloy,175.8162485076707,11.536868817366441,8.697753143669589,0.021239663049716504,121.31870946771599
Alloy,190.24536037350046,13.59695383255214,2.746299077775748,0.024641296776473795,64.47272863558496
Nanocomposite,100.87624001822654,4.11922087436178,7.910224231348781,0.023502632176840458,270.18384252662
Polymer_Blend,114.3363060307796,11.43267315037028,9.679333517136728,0.048723097566672306,154.9864260923624
Polymer_Blend,131.09359653912284,7.785682747950609,7.428378731345285,0.0032297076517245095,172.712613147288
Polymer_Blend,152.20784304864011,11.800315892337338,6.564491236996852,0.04759744113616757,111.05340180105917
Polymer_Blend,181.15768342458705,11.281063326408974,9.565037421991976,0.029514923485707636,100.92922726801312
Polymer_Blend,144.07643781394978,2.3458029960190703,5.543496973875488,0.03999065803352208,285.3583479143863
Nanocomposite,141.42757216097556,4.323373467573017,6.79434853048383,0.022089238282787697,158.4021755447619
Polymer_Blend,230.4024015719623,8.123354158119568,5.8107063479549295,0.023238056181592043,110.6618069304879
Polymer_Blend,121.75759612021395,14.136724234857043,9.462769770882392,0.04408699845177536,101.10307083757344
Alloy,174.31901997585402,6.44695493781242,2.608677814124058,0.044900790318303206,160.00079614033385
Polymer_Blend,242.9237075404204,10.175355113642365,6.008957606602785,0.012695755190133585,59.0072476429377
Alloy,193.75198736740685,2.1570886916875747,7.4956195310835065,0.010762852050646289,230.08359436254452
Polymer_Blend,207.58082198416577,11.244649980110273,8.335252307377896,0.025315523519627604,145.5956177054846
Polymer_Blend,164.68554870859106,9.83988741578646,6.664149179553091,0.045113574329256896,139.43014751889422
Polymer_Blend,102.98982506795794,11.300131706004956,9.271341952971632,0.01679539957690264,139.44617660686458
Polymer_Blend,196.9195552550808,13.760587969324284,9.535931575070974,0.03294871615161744,85.13307350077376
Nanocomposite,194.7886422142186,3.9044861305315304,2.514553785548668,0.035699432699289456,201.95487475191584
Polymer_Blend,116.56414546949996,5.400664748104872,5.218964316330995,0.039155058579813634,112.87811813407669
Alloy,169.32395704369472,14.945151598185847,2.1876721737692355,0.0286322984381272,126.96350483584375
Polymer_Blend,237.29934169984756,4.031691460625151,4.635333258995543,0.02072030373566951,135.81088810597637
Polymer_Blend,130.76272479579626,11.368151084838342,6.294945743764817,0.04838378345114967,123.82162646596825
Nanocomposite,169.16481319511655,11.425986836641723,9.28635944407959,0.030955206911839783,76.59785374802361
Polymer_Blend,169.16547778007805,10.878918701062402,8.772434579723223,0.036699695370030275,67.95110159284782
Alloy,221.61422022214578,4.956727661089509,3.019997813375886,0.01790415943909804,194.09243232694396
Nanocomposite,223.6863805494167,4.796742821780319,2.7442429979271656,0.033827509869150924,144.08220170375853
Alloy,213.8904129495088,10.662433884452243,6.714138710053336,0.01363208544604217,73.26536252766454
Nanocomposite,154.81812387824107,4.421252397969809,6.256943779670261,0.013009748958903174,169.91800764922144
Polymer_Blend,110.80553875277802,10.600323312626987,4.131021131440191,0.036021387888661896,96.45066353503775
Polymer_Blend,152.42244658360212,8.402867666329135,9.195624676430683,0.02654834207688382,128.67514889876617
Polymer_Blend,201.96868019070095,7.026175279441993,9.418931275692428,0.0344805539106971,158.75398047357402
Alloy,205.41198617336147,5.903020541913294,5.220891506721301,0.014202486046656491,141.5916198649739
Nanocomposite,244.75003142150786,14.318500133200516,9.122420456908163,0.030337443711779793,79.65875720473845
Polymer_Blend,168.04618471655627,8.605217550656239,5.071591154103781,0.022752748835452516,89.57496118484772
Alloy,194.86533744104355,9.296275512642506,7.894534654637601,0.03025105405543087,181.40314968320263
Polymer_Blend,180.87863060837975,14.34032910092821,5.807537740381793,0.015253106879966751,100.51098396495017
Alloy,122.5927840169856,10.500405135262739,2.980665252057464,0.03605709721880707,162.92407982208016
Polymer_Blend,169.1803708198204,14.452088060838758,9.423473609896172,0.040490538941813814,70.8284000908146
Nanocomposite,181.72527320334913,3.38276762679508,5.632772747020293,0.01373590721902846,163.71154321293977
Alloy,242.61244090633878,13.006315213041251,7.875896322579229,0.01573040743292646,116.94633896011268
Polymer_Blend,154.9808581613434,6.360390164300181,4.937390515450337,0.033396559216235557,183.45152772156743
Polymer_Blend,247.01486546619665,12.536337825914435,2.1510470286098773,0.03508367354087367,152.84007105663846
Polymer_Blend,181.34501110361265,13.123276114534722,2.8042428695346873,0.03550088453547506,137.56231196801232
Polymer_Blend,136.37038649545863,5.529342519853225,5.969755835919395,0.034452226734016,114.36465715499011
Polymer_Blend,128.74965805237116,7.314798014701226,7.519714857010899,0.020247578130674404,181.12086646912562
Nanocomposite,121.25423758903476,11.438186606093753,4.6778826126342326,0.02034783004578024,175.29808797011324
Alloy,167.93993058601797,3.2877232016606186,7.563907673421203,0.01348606355857469,147.4703216798672
Alloy,103.28896446833849,11.82193594641142,7.589084715455648,0.008684851294921785,120.7702546249677
Polymer_Blend,166.7567924972298,3.4361480387116723,7.631487258622647,0.03493629159044838,176.9307011955103
Nanocomposite,248.26070382339194,13.887924519484756,5.940174832164067,0.005566250512643329,56.59909760602528
Alloy,200.51601935833997,5.592410812852595,9.319089200972032,0.0469518220525523,156.7556562145584
Polymer_Blend,213.9679181800607,9.482791509275625,5.913572143844925,0.04150762887990112,168.93773535363044
Alloy,117.85080860773938,3.5229955009915463,5.6021215479731055,0.04301778125790555,347.80628002974254
Alloy,170.9651292235136,5.503411010612223,3.595046552085016,0.045426771916144325,258.4198402061046
Polymer_Blend,142.93346515385707,7.251415565332371,4.461240698850692,0.021021643565438765,151.26992730579644
Polymer_Blend,234.1146291983544,8.331635396879186,2.3386759401464268,0.042488335444169655,83.26056040003483
Polymer_Blend,127.19387080208688,2.0008774694054674,7.068282348929362,0.008745003714290819,321.41603342969165
Polymer_Blend,168.8099990705113,13.552524910946088,3.988285951416743,0.0020604479358035483,86.71032184139524
Nanocomposite,188.20715775184567,2.0997725242654024,4.433242035883721,0.03945967833852866,176.281507868322
Nanocomposite,177.10616373677988,12.057899318927525,8.16651617331457,0.004665035751850026,116.42807071504923
Alloy,224.53652919556112,8.117525860632822,4.617769465291631,0.04943770869897016,87.87194648763854
Polymer_Blend,134.71797569794606,8.810440323717893,3.9375671361051374,0.03406502505047625,86.08687212641198
Polymer_Blend,156.6086665635537,4.707451231349031,3.352461993069646,0.03791903580186317,102.63704240919499
Alloy,218.8126444860929,9.895788554494153,8.198867217455646,0.013044388957615432,195.46495989607553
Alloy,179.21071176052072,8.984014819202878,3.037650063920215,0.034019404302064724,117.25039814199901
Polymer_Blend,160.31760784719359,4.1350732860638395,5.630030082002828,0.0031177769254929033,186.12599837676035
Alloy,104.41637721172472,5.0955470175398485,6.055440928617555,0.04205346027625645,306.70633206439624
Nanocomposite,213.0078136023414,2.869747177161943,7.499119301485717,0.009311580558547049,191.21047391017888
Polymer_Blend,245.82731169501403,2.8616864371628847,7.066267858663964,0.03517054527485476,124.90517267227618
Polymer_Blend,193.0430514232765,2.1790852173815454,8.485765383561398,0.01199954456040369,205.61855562689942
Alloy,228.48118310331918,4.866166231280089,2.358011471409905,0.004354205301876094,63.9601670346202
Polymer_Blend,177.5313614792389,10.835595956161724,4.371525798235178,0.024593190248920323,57.91856184043666
Polymer_Blend,134.75214481350469,6.110800045850632,4.241072950203038,0.009295024303366685,203.4317338228652
Polymer_Blend,102.16631563527181,6.455545508275897,3.168135244736866,0.03674275542800094,134.89145834268254
Polymer_Blend,198.0097401384984,3.7147701123207812,4.313426030851545,0.012640726325790757,193.27248397889164
Alloy,173.9663272372367,9.48111867953346,4.478122513143227,0.017781155255555615,101.71393563683007
Alloy,217.3147220631402,6.447867340107584,6.175075695419826,0.028804523311959176,90.81130222501757
Polymer_Blend,204.20236261529567,10.792118444592791,7.3096358314100485,0.014963445601288268,90.30175528458274
Nanocomposite,248.19285523098472,11.638973094953194,5.048804108894513,0.019521417694288123,70.39038052338384
Nanocomposite,176.54688751180595,9.601007378228967,7.755761850507049,0.04096546678097895,98.06119892473424
Nanocomposite,164.0762184509514,5.588903978556472,4.68932270863664,0.009781282628490259,142.9462556225844
Polymer_Blend,143.01095341589425,8.611901391384306,4.322269418518083,0.00502787788461475,106.49561215435776
Polymer_Blend,171.5291937686912,5.275100460869943,6.329504446856195,0.017089531471517944,219.1217649204439
Nanocomposite,230.93072171843832,13.737866859600935,2.189730882446325,0.021794461583680032,50.740738161510386
Alloy,106.3659588687612,11.963014751073244,2.638312989072003,0.027590304824691818,126.01986926790039
Polymer_Blend,246.68500709292832,8.409076778072361,5.343756348692216,0.019248761112575348,99.08671055753518
Polymer_Blend,248.9960791461697,14.550942861315905,9.543301691134051,0.039705673310917455,73.08845257742081
Polymer_Blend,189.67320678818527,9.107820807492443,7.772094238747389,0.00292665489575519,186.58514337706927
Nanocomposite,149.73163055431021,6.270961200440326,2.705012556004462,0.022156609371729342,158.46398236296443
Alloy,133.45734524830357,3.241074910322612,8.77054410224699,0.019730539818163827,313.26298469319426
Polymer_Blend,141.4735593527318,9.068693382574377,7.858406164865448,0.03273134604953609,120.44052664964737
Polymer_Blend,107.51581397574577,13.185415950557491,6.887572205621225,0.048347536342972404,166.01466479030464
Alloy,171.2666437725038,13.267343466033832,8.562343684873419,0.026008394924814247,124.57276123376359
Nanocomposite,108.59864062966088,9.85937186687573,5.232878781943657,0.04935696550014431,185.10640243392294
Polymer_Blend,207.77113221638876,7.114698722044766,3.772008406830822,0.015810220350746678,141.2814542325412
Alloy,155.7894183299281,10.453852005178838,6.096187112870075,0.00251253849458059,114.07691619363136
Nanocomposite,129.90470976207448,11.907824609267514,6.3907340447477905,0.009117495206344226,171.92463484927822
Polymer_Blend,181.72803367540575,7.35112219712364,6.3066109760792965,0.0203611193539538,176.957449640566
Alloy,246.06389608645205,8.191304199794029,6.520590331840842,0.016500361550239057,145.90655783427056
Polymer_Blend,204.26965735276275,10.848011995913259,9.589639345913447,0.005755652418185506,78.48822414409076
Alloy,173.76202751562403,13.396483879335703,9.21796498476985,0.022200345276845126,59.46968256920925
Alloy,216.53714488817593,12.283134915849574,9.005736292471514,0.017567672811318578,104.4647702644081
Alloy,210.6214707848483,2.291087801164533,8.411334487269016,0.007008341802414484,365.5256891713655
Alloy,233.76031915866906,3.6168404691996416,9.547424858122284,0.015509739399983537,242.46807513807417
Polymer_Blend,130.70034213909213,13.086116343711783,2.787957133435226,0.04443536671241414,131.23670023982916
Nanocomposite,228.8316364388098,12.839696764585437,4.120986091565916,0.01580039440897767,115.15957604729299
Alloy,145.15391305625482,7.05448818093322,5.960447565236679,0.03598381573886053,135.06649021996293
Polymer_Blend,241.14983917376458,9.595612990649652,8.772275944987243,0.030990306903230028,58.11648680248075
Alloy,142.15977234201029,13.775984771572402,6.04132569218186,0.02193187695801022,92.61148014082191
Alloy,239.02728147440143,13.850262853092254,7.98427791473271,0.01271225620337979,55.17413794828163
Polymer_Blend,244.568607169612,12.18020699489158,3.1116792419913297,0.019081720267951328,113.6992426220983
Nanocomposite,121.82370361855214,4.724656198675826,4.0193105038124814,0.0300132534600811,252.18338926533622
Nanocomposite,246.17498248941746,11.493676495601283,7.854208760301379,0.018186907522718395,53.46488990830181
Polymer_Blend,112.85844526439234,3.314279620511736,3.3178720711017924,0.011529925245137358,155.0666111826733
Nanocomposite,132.7851679918783,13.621199972909398,4.810847477239414,0.006706674695689974,109.47216269666036
Polymer_Blend,166.62531713092068,3.9389344465232887,4.118930062508571,0.0441085799575687,164.50037150077443
Polymer_Blend,249.0396048567565,10.610532321448861,4.798893553779828,0.02257533581184338,115.9385271725963
Polymer_Blend,173.2844576748069,9.933162565280533,7.6665923926237625,0.03163520776540357,113.16803807695831
Nanocomposite,182.56141647677288,12.09969552643458,4.942777449142408,0.02503010769570346,88.69770730238679
Alloy,204.16374242854727,9.170507530659922,6.442106580863522,0.04375575939954021,119.0296740210423
Polymer_Blend,245.2440337409427,2.7743654798845183,2.799455016435277,0.027799807769962333,115.27936145637281
Polymer_Blend,217.50271001863666,11.176001302573939,8.440141545877022,0.024558289479506556,105.54340767114813
Alloy,133.6231006635548,6.981009264858483,4.959109005184999,0.04630544853066392,170.13716862522415
Polymer_Blend,145.4486395996532,6.163705015848429,7.1882732722667395,0.03626479020622238,125.2670279208019
Nanocomposite,114.64423594127867,14.891756143938553,7.803116813294661,0.006465945459996009,142.43727054232394
Nanocomposite,196.66785462471097,9.67519695747646,3.677287376893603,0.00970751859864389,117.77928771294555
Alloy,127.11104598088323,11.239347952502348,9.0773998796268,0.039569020284032655,74.74163533590414
Nanocomposite,138.61073327190485,8.842239780163428,6.9297940128556235,0.041956714737817764,97.09056420448913
Polymer_Blend,233.21704827705656,12.009644397371485,5.429801134011852,0.02771435062542453,117.054567312322
Nanocomposite,149.01335129980228,11.776945561499678,3.4586814686257563,0.028168306165465326,98.59400814462202
Alloy,184.99700775312505,10.542899503842087,9.538407503209655,0.031964715179720785,101.17287944154208
Alloy,159.63490131837656,14.970659798769098,8.040545633053,0.022516672939849335,78.61574298221564
Polymer_Blend,111.10469311088704,7.97731594308079,3.664196501865991,0.0343297570507113,107.53840241274595
Nanocomposite,154.42957448450576,11.180500527876015,4.701686197793796,0.006315581620754369,156.77541641304921
Polymer_Blend,161.21023045538962,12.371113516463936,8.477394064704587,0.04810268287600194,123.9303200750494
Polymer_Blend,234.35516528672773,6.888451224729076,7.565421305722712,0.03775758636595117,159.8310586105876
Polymer_Blend,148.66759804695093,7.943275358197042,8.126274341725795,0.03192753599644134,111.19723713401675
Alloy,156.88616796431018,14.59917446307761,5.529608817703459,0.016499780793464553,138.05666930991384
Alloy,217.4345153008502,2.419783222645905,7.731810101137335,0.008886818885379729,168.7867336913219
Alloy,213.84349768173968,6.3588435014918865,5.09194978291131,0.021057805227618288,165.54629566591888
Nanocomposite,219.74279149727363,8.32076851040271,3.6901033355055715,0.033417260288128865,48.70808417434435
Polymer_Blend,243.06561101140062,2.019044909899473,7.06141627873088,0.032051777427732436,285.01036437868794
Alloy,219.33362475921763,13.688652313085953,9.808111404790353,0.019749416598213006,150.6608867447116
Polymer_Blend,161.14123048268362,5.721177202758063,4.484807771162637,0.031051033297823362,150.95249945998813
Nanocomposite,223.2262775347138,5.350162817422776,5.687756737700317,0.04087366648280984,159.50436383255916
Nanocomposite,176.30119481349075,12.664240539598644,7.392010968558829,0.002287953844542746,125.95642908972633
Alloy,141.6571048777848,5.61378197053218,6.332050256979903,0.02308043134858351,132.71466867161493
Alloy,145.43756021965186,10.54909372072629,8.747422365672394,0.03816920619487276,156.12698865612097
Polymer_Blend,133.57635828450975,12.67954087072547,8.093941651756127,0.027761079052705487,76.87517348934662
Polymer_Blend,121.74894367296301,12.302199020234841,2.4663776308988563,0.03292232830852443,151.77465966844275
Nanocomposite,127.67356177804754,12.165359586537075,9.987369871390193,0.026317143237661763,200.41259613172667
Polymer_Blend,109.47670749307291,3.152288408248053,8.019219629755739,0.04960185268943324,332.96868192017536
Polymer_Blend,233.26762973985794,3.0380105784407347,8.911226530352906,0.003676455287962873,218.92960413693547
Polymer_Blend,239.65117144736848,5.988010464586037,7.209581696762771,0.02506119626684649,155.78293073655666
Nanocomposite,188.01555887408432,2.467322455548231,8.850281024374098,0.005479410906611367,248.69788819142093
Polymer_Blend,226.07343349130275,8.505586574750437,2.8990637994296753,0.008829492543564951,152.80101706852977
Polymer_Blend,127.53566539797207,7.132166861512838,4.781902684474525,0.019768879170494833,90.41096883917128
Alloy,235.25107378404778,9.241336863060939,9.011367548835942,0.00862146448352388,74.66239398225828
Nanocomposite,175.95423394457623,5.884251002705976,3.613241690135138,0.048220671131875906,143.91060234268602
Polymer_Blend,110.07474889083326,8.314802038875552,2.625936788640182,0.0473926990595328,78.43717380859918
Polymer_Blend,121.19691167412404,6.351681956167699,8.304951519561751,0.017469372664809586,261.2755676295657
Polymer_Blend,146.34646911802258,4.537705198903012,8.68388924514637,0.0323476378898463,223.2666803975076
Polymer_Blend,106.53363705321271,10.441766854791593,3.301217745519205,0.02715391270909552,117.15653288494548
Polymer_Blend,146.39400670261654,10.754666719489407,8.834767862261725,0.04096376204527266,111.42619142467876
Alloy,108.98956496783377,12.780012005746752,7.494142364777357,0.031744834881030165,179.9391978502189
Alloy,135.40414077892376,13.371773180998423,6.160661465732671,0.0010123702700375432,148.34759969330148
Alloy,139.85046337846623,11.158004756782901,8.64200154225108,0.038395544894877204,84.83227078182023
Polymer_Blend,249.15534645501907,10.937475127067657,5.353993994551726,0.03759555794350979,104.6092026426487
Nanocomposite,135.33200106454967,2.7367836493741424,3.5519516497871777,0.02597641257275757,281.0134376202335
Polymer_Blend,135.87796734078705,3.4271301389562296,4.278821412884909,0.04524302968841964,220.54780979838702
Nanocomposite,203.01834525375773,12.563315235081353,6.0413121463465185,0.04551386407882968,157.5166394852134
Alloy,228.9036217774678,5.02836640110721,6.250646341385406,0.026671672158515465,91.49511739584585
Polymer_Blend,158.05831189031298,6.622345782822079,8.444646611529869,0.030791423328630347,152.3772641494146
Alloy,231.34270299110386,3.8888655977863986,8.330821789218675,0.04982958152430895,122.51968211995546
Polymer_Blend,151.02130311216357,4.536975591473947,6.650932457636599,0.01564219150575946,125.47348911512117
Alloy,129.5523819422529,12.080424059812682,8.246283866923811,0.016906244873262394,90.49290142167968
Polymer_Blend,149.4458236491585,5.404175053701998,3.534187666349368,0.009955921230511321,111.5164078317421
Polymer_Blend,191.40345608919887,7.8374545614344715,2.4005162167463547,0.04489748001873553,120.97654272439999
Nanocomposite,155.07147389681106,3.9717278497701107,8.989070581077602,0.03747993110751405,150.1245115400802
Polymer_Blend,200.9340705983933,10.813088782109283,2.6044359501021566,0.0061764995946418525,118.96918360161114
Nanocomposite,135.54038191337236,11.46750654373519,3.9735074379519784,0.04910660020870032,149.75132724266496
Polymer_Blend,205.1489340983723,6.702000132683279,7.5625515969950765,0.03681712369989469,174.1977688599629
Alloy,152.11575448727,12.201706399595757,5.275583501018473,0.042675583370643755,118.16831883749379
Alloy,168.38025574029018,5.118786474987644,9.010511759324071,0.0033593886694868453,233.1751160976676
Alloy,183.66177106643437,10.99475020730203,4.383838357298156,0.025743085028166218,70.44886709507578
Polymer_Blend,202.93375047789905,11.489539558465902,2.0949707733548744,0.03523131604962493,148.57763288580816
Polymer_Blend,135.80705377731005,14.592545911254092,4.405245124485953,0.027604382644020226,58.47981234312074
Polymer_Blend,225.39183061162157,5.020181647427311,6.624600393478653,0.0336657258192646,198.69902275364493
Polymer_Blend,208.27641246328596,3.2182362405557856,5.007507003226347,0.04107582911593316,222.18262913773668
Alloy,135.11468785359992,5.419460489767226,6.278982046070042,0.019342516085049614,198.77578149628124
Nanocomposite,246.24618439043655,3.5972085555675477,9.01278495068015,0.04258476510531678,160.55512176130966
Nanocomposite,199.71954865456877,4.206026010426026,9.299880433842947,0.008982889133499247,98.33324973066533
Alloy,167.86403297000584,6.343488654127667,4.127792517232897,0.014273416696292365,214.4532626575605
Alloy,123.62909883302746,7.381879707386012,5.697123786159206,0.003123935376438963,225.83549794242163
Alloy,179.9831503462197,13.748414934767935,6.393152121931609,0.018856913755427307,80.99751895781587
Polymer_Blend,124.71638302406772,4.543005029500274,9.592899655105978,0.019615567696381897,272.09938081912634
Nanocomposite,164.42375180467656,14.63286668697581,9.988938553315077,0.0404582592631553,68.4610948411011
Alloy,161.30687841092782,12.531991728650231,3.883257990732213,0.03300340284419315,122.25623717599392
Alloy,207.99094665211902,13.459128068614733,7.8158389707665235,0.022399405349627668,137.97069373536567
